1539873429.860733263	110	40	48	1	2	0	2	-65	28071	8	0	1596	1478	173,333,173,333
1539873429.872530357	110	40	48	1	2	0	2	-65	28072	8	0	1596	1478	173,333,173,333
1539873429.884333443	110	40	48	1	2	0	2	-65	28073	8	0	1596	1478	173,333,173,333
1539873429.895990657	110	40	48	1	2	0	2	-65	28074	8	0	1596	1478	173,333,173,333
1539873429.907926288	110	40	48	1	2	0	2	-66	28075	8	0	1596	1478	173,333,173,333
1539873429.921186763	124	40	48	1	2	0	2	-62	28076	7	0	1596	1478	144,444,144,444
1539873429.931464224	124	40	48	1	2	0	2	-62	28077	7	0	1596	1478	144,444,144,444
1539873429.943174218	124	40	48	1	2	0	2	-62	28078	7	0	1596	1478	144,444,144,444
1539873429.955044509	124	40	48	1	2	0	2	-62	28079	7	0	1596	1478	144,444,144,444
1539873429.966674574	124	40	48	1	2	0	2	-62	28080	7	0	1596	1478	144,444,144,444
1539873429.978579842	124	40	48	1	2	0	2	-62	28081	7	0	1596	1478	144,444,144,444
1539873429.990353890	124	40	48	1	2	0	2	-62	28082	7	0	1596	1478	144,444,144,444
1539873430.002110447	124	40	48	1	2	0	2	-62	28083	7	0	1596	1478	144,444,144,444
1539873430.014166741	124	40	48	1	2	0	2	-62	28084	7	0	1596	1478	144,444,144,444
1539873430.025908709	124	40	48	1	2	0	2	-61	28086	7	0	1596	1478	144,444,144,444
1539873430.039124194	144	40	48	0	2	0	2	-61	28088	6	0	1596	1478	117,117
1539873430.049182012	144	40	48	0	2	0	2	-61	28089	6	0	1596	1478	117,117
1539873430.060934124	144	40	48	0	2	0	2	-61	28090	6	0	1596	1478	117,117
1539873430.072696515	144	40	48	0	2	0	2	-60	28091	6	0	1596	1478	117,117
1539873430.084380054	144	40	48	0	2	0	2	-60	28092	6	0	1596	1478	117,117
1539873430.095980449	144	40	48	0	2	0	2	-61	28093	6	0	1596	1478	117,117
1539873430.107843372	144	40	48	0	2	0	2	-61	28094	6	0	1596	1478	117,117
1539873430.119724623	144	40	48	0	2	0	2	-61	28095	6	0	1596	1478	117,117
1539873430.131485949	144	40	48	0	2	0	2	-61	28096	6	0	1596	1478	117,117
1539873430.143251170	144	40	48	0	2	0	2	-61	28097	6	0	1596	1478	117,117
1539873430.154933053	144	40	48	0	2	0	2	-61	28098	6	0	1596	1478	117,117
1539873430.166766658	144	40	48	0	2	0	2	-61	28099	6	0	1596	1478	117,117
1539873430.178370144	134	40	48	0	2	0	2	-61	28100	7	0	1596	1478	130,130
1539873430.190253723	144	40	48	0	2	0	2	-60	28101	6	0	1596	1478	117,117
1539873430.202040695	144	40	48	0	2	0	2	-60	28102	6	0	1596	1478	117,117
1539873430.213788413	144	40	48	0	2	0	2	-61	28103	6	0	1596	1478	117,117
1539873430.225595728	144	40	48	0	2	0	2	-61	28104	6	0	1596	1478	117,117
1539873430.237343964	134	40	48	0	2	0	2	-60	28105	7	0	1596	1478	130,130
1539873430.249118141	144	40	48	0	2	0	2	-60	28106	6	0	1596	1478	117,117
1539873430.260724018	144	40	48	0	2	0	2	-61	28107	6	0	1596	1478	117,117
1539873430.272494088	144	40	48	0	2	0	2	-61	28108	6	0	1596	1478	117,117
1539873430.284269511	144	40	48	0	2	0	2	-62	28109	6	0	1596	1478	117,117
1539873430.296074338	134	40	48	0	2	0	2	-62	28110	7	0	1596	1478	130,130
1539873430.307788678	144	40	48	0	2	0	2	-62	28111	6	0	1596	1478	117,117
1539873430.319571119	144	40	48	0	2	0	2	-62	28112	6	0	1596	1478	117,117
1539873430.331298675	144	40	48	0	2	0	2	-62	28113	6	0	1596	1478	117,117
1539873430.343031728	144	40	48	0	2	0	2	-62	28114	6	0	1596	1478	117,117
1539873430.354797149	134	40	48	0	2	0	2	-62	28115	7	0	1596	1478	130,130
1539873430.368143981	144	40	48	0	2	0	2	-62	28118	6	0	1596	1478	117,117
1539873430.378294185	144	40	48	0	2	0	2	-62	28119	6	0	1596	1478	117,117
1539873430.390098169	144	40	48	0	2	0	2	-61	28120	6	0	1596	1478	117,117
1539873430.401870981	144	40	48	0	2	0	2	-61	28121	6	0	1596	1478	117,117
1539873430.413476165	144	40	48	0	2	0	2	-60	28122	6	0	1596	1478	117,117
1539873430.425366637	144	40	48	0	2	0	2	-60	28123	6	0	1596	1478	117,117
1539873430.437075447	144	40	48	0	2	0	2	-60	28124	6	0	1596	1478	117,117
1539873430.448915755	144	40	48	0	2	0	2	-60	28125	6	0	1596	1478	117,117
1539873430.460494344	134	40	48	0	2	0	2	-60	28126	7	0	1596	1478	130,130
1539873430.472401554	144	40	48	0	2	0	2	-59	28127	6	0	1596	1478	117,117
1539873430.484111177	144	40	48	0	2	0	2	-59	28128	6	0	1596	1478	117,117
1539873430.495884438	144	40	48	0	2	0	2	-59	28129	6	0	1596	1478	117,117
1539873430.507671352	144	40	48	0	2	0	2	-59	28130	6	0	1596	1478	117,117
1539873430.519393296	134	40	48	0	2	0	2	-60	28131	7	0	1596	1478	130,130
1539873430.531218208	144	40	48	0	2	0	2	-60	28132	6	0	1596	1478	117,117
1539873430.542983302	144	40	48	0	2	0	2	-60	28133	6	0	1596	1478	117,117
1539873430.554749658	144	40	48	0	2	0	2	-61	28134	6	0	1596	1478	117,117
1539873430.566484090	144	40	48	0	2	0	2	-61	28135	6	0	1596	1478	117,117
1539873430.578082906	134	40	48	0	2	0	2	-61	28136	7	0	1596	1478	130,130
1539873430.589865287	144	40	48	0	2	0	2	-61	28137	6	0	1596	1478	117,117
1539873430.601645272	144	40	48	0	2	0	2	-61	28138	6	0	1596	1478	117,117
1539873430.613386822	144	40	48	0	2	0	2	-61	28139	6	0	1596	1478	117,117
1539873430.625138876	144	40	48	0	2	0	2	-61	28140	6	0	1596	1478	117,117
1539873430.636903368	134	40	48	0	2	0	2	-61	28141	7	0	1596	1478	130,130
1539873430.648659603	144	40	48	0	2	0	2	-61	28142	6	0	1596	1478	117,117
1539873430.660413435	144	40	48	0	2	0	2	-60	28143	6	0	1596	1478	117,117
1539873430.672174940	144	40	48	0	2	0	2	-60	28144	6	0	1596	1478	117,117
1539873430.683953265	144	40	48	0	2	0	2	-60	28145	6	0	1596	1478	117,117
1539873430.695713650	134	40	48	0	2	0	2	-59	28146	7	0	1596	1478	130,130
1539873430.707432516	124	40	48	1	2	0	2	-59	28147	7	0	1596	1478	144,444,144,444
1539873430.719233403	124	40	48	1	2	0	2	-59	28148	7	0	1596	1478	144,444,144,444
1539873430.730980439	124	40	48	1	2	0	2	-60	28149	7	0	1596	1478	144,444,144,444
1539873430.742749884	124	40	48	1	2	0	2	-59	28150	7	0	1596	1478	144,444,144,444
1539873430.754485308	118	40	48	0	2	0	2	-62	28151	8	0	1596	1478	156,156
1539873430.766274187	124	40	48	1	2	0	2	-59	28152	7	0	1596	1478	144,444,144,444
1539873430.778016136	124	40	48	1	2	0	2	-59	28153	7	0	1596	1478	144,444,144,444
1539873430.789853391	124	40	48	1	2	0	2	-59	28154	7	0	1596	1478	144,444,144,444
1539873430.801527725	124	40	48	1	2	0	2	-59	28155	7	0	1596	1478	144,444,144,444
1539873430.813248299	118	40	48	0	2	0	2	-62	28156	8	0	1596	1478	156,156
1539873430.825060511	124	40	48	1	2	0	2	-59	28157	7	0	1596	1478	144,444,144,444
1539873430.836898403	124	40	48	1	2	0	2	-60	28158	7	0	1596	1478	144,444,144,444
1539873430.848691180	124	40	48	1	2	0	2	-60	28159	7	0	1596	1478	144,444,144,444
1539873430.860541943	124	40	48	1	2	0	2	-59	28160	7	0	1596	1478	144,444,144,444
1539873430.872284286	118	40	48	0	2	0	2	-62	28161	8	0	1596	1478	156,156
1539873430.883952932	118	40	48	0	2	0	2	-63	28162	8	0	1596	1478	156,156
1539873430.895863767	118	40	48	0	2	0	2	-63	28163	8	0	1596	1478	156,156
1539873430.907594634	118	40	48	0	2	0	2	-63	28164	8	0	1596	1478	156,156
1539873430.919368204	110	40	48	1	2	0	2	-63	28165	8	0	1596	1478	173,333,173,333
1539873430.931139894	110	40	48	1	2	0	2	-63	28166	8	0	1596	1478	173,333,173,333
1539873430.942900100	110	40	48	1	2	0	2	-64	28167	8	0	1596	1478	173,333,173,333
1539873430.955006440	110	40	48	1	2	0	2	-65	28169	8	0	1596	1478	173,333,173,333
1539873430.966694993	110	40	48	1	2	0	2	-65	28171	8	0	1596	1478	173,333,173,333
1539873430.978182172	110	40	48	1	2	0	2	-65	28172	8	0	1596	1478	173,333,173,333
1539873430.989871031	110	40	48	1	2	0	2	-65	28173	8	0	1596	1478	173,333,173,333
1539873431.001614345	110	40	48	1	2	0	2	-64	28174	8	0	1596	1478	173,333,173,333
1539873431.013369937	110	40	48	1	2	0	2	-64	28175	8	0	1596	1478	173,333,173,333
1539873431.025039643	110	40	48	1	2	0	2	-64	28176	8	0	1596	1478	173,333,173,333
1539873431.036931433	110	40	48	1	2	0	2	-64	28177	8	0	1596	1478	173,333,173,333
1539873431.048751790	110	40	48	1	2	0	2	-63	28178	8	0	1596	1478	173,333,173,333
1539873431.060359852	110	40	48	1	2	0	2	-62	28179	8	0	1596	1478	173,333,173,333
1539873431.072227681	110	40	48	1	2	0	2	-63	28180	8	0	1596	1478	173,333,173,333
1539873431.083991195	110	40	48	1	2	0	2	-64	28181	8	0	1596	1478	173,333,173,333
1539873431.095641493	110	40	48	1	2	0	2	-65	28182	8	0	1596	1478	173,333,173,333
1539873431.107387262	110	40	48	1	2	0	2	-64	28183	8	0	1596	1478	173,333,173,333
1539873431.119171994	110	40	48	1	2	0	2	-63	28184	8	0	1596	1478	173,333,173,333
1539873431.130954226	110	40	48	1	2	0	2	-63	28185	8	0	1596	1478	173,333,173,333
1539873431.142721031	110	40	48	1	2	0	2	-64	28186	8	0	1596	1478	173,333,173,333
1539873431.155678921	110	40	48	1	2	0	2	-64	28190	8	0	1596	1478	173,333,173,333
1539873431.167635464	124	40	48	1	2	0	2	-61	28191	7	0	1596	1478	144,444,144,444
1539873431.178009781	124	40	48	1	2	0	2	-61	28192	7	0	1596	1478	144,444,144,444
1539873431.189709220	124	40	48	1	2	0	2	-60	28193	7	0	1596	1478	144,444,144,444
1539873431.201489401	124	40	48	1	2	0	2	-59	28194	7	0	1596	1478	144,444,144,444
