1526403356.673188962	343	40	60	0	1	1	2	-88	99868	2	1	1596	1478	40,5,40,5
1526403356.673234348	343	40	60	0	1	1	2	-88	99868	2	1	1596	1478	40,5,40,5
1526403356.673244574	343	40	60	0	1	1	2	-88	99868	2	1	1596	1478	40,5,40,5
1526403356.673252095	343	40	60	0	1	1	2	-88	99868	2	1	1596	1478	40,5,40,5
1526403356.673265547	343	40	60	0	1	1	2	-88	99868	2	1	1596	1478	40,5,40,5
1526403356.673272857	343	40	60	0	1	1	2	-88	99868	2	1	1596	1478	40,5,40,5
1526403356.681351513	249	40	60	0	1	1	2	-86	99869	1	4	1596	1478	58,5,58,5
1526403356.800541865	249	40	60	0	1	1	2	-87	99882	1	4	1596	1478	58,5,58,5
1526403356.810769907	249	40	60	0	1	1	2	-86	99883	1	4	1596	1478	58,5,58,5
1526403356.822536037	249	40	60	0	1	1	2	-87	99884	1	4	1596	1478	58,5,58,5
1526403356.834857695	249	40	60	0	1	1	2	-87	99885	1	4	1596	1478	58,5,58,5
1526403356.846089159	249	40	60	0	1	1	2	-86	99886	1	4	1596	1478	58,5,58,5
1526403356.857829380	249	40	60	0	1	1	2	-87	99887	1	4	1596	1478	58,5,58,5
1526403356.870658033	249	40	60	0	1	1	2	-87	99890	1	4	1596	1478	58,5,58,5
1526403356.881815091	249	40	60	0	1	1	2	-87	99891	1	4	1596	1478	58,5,58,5
1526403356.893598005	249	40	60	0	1	1	2	-87	99892	1	4	1596	1478	58,5,58,5
1526403356.905375491	249	40	60	0	1	1	2	-87	99894	1	4	1596	1478	58,5,58,5
1526403356.916634282	249	40	60	0	1	1	2	-87	99895	1	4	1596	1478	58,5,58,5
1526403356.928354645	249	40	60	0	1	1	2	-87	99896	1	4	1596	1478	58,5,58,5
1526403356.940638649	249	40	60	0	1	1	2	-87	99897	1	4	1596	1478	58,5,58,5
1526403356.951931549	249	40	60	0	1	1	2	-87	99898	1	4	1596	1478	58,5,58,5
1526403356.964661550	249	40	60	0	1	1	2	-87	99900	1	4	1596	1478	58,5,58,5
1526403356.976148145	249	40	60	0	1	1	2	-87	99901	1	4	1596	1478	58,5,58,5
1526403356.987198903	249	40	60	0	1	1	2	-87	99902	1	4	1596	1478	58,5,58,5
1526403356.998844037	249	40	60	0	1	1	2	-86	99903	1	4	1596	1478	58,5,58,5
1526403357.010607066	249	40	60	0	1	1	2	-87	99904	1	4	1596	1478	58,5,58,5
1526403357.022458929	249	40	60	0	1	1	2	-86	99905	1	4	1596	1478	58,5,58,5
1526403357.034071439	249	40	60	0	1	1	2	-86	99906	1	4	1596	1478	58,5,58,5
1526403357.046493897	249	40	60	0	1	1	2	-87	99908	1	4	1596	1478	58,5,58,5
1526403357.058220868	249	40	60	0	1	1	2	-87	99909	1	4	1596	1478	58,5,58,5
1526403357.069745846	249	40	60	0	1	1	2	-87	99910	1	4	1596	1478	58,5,58,5
1526403357.081246264	249	40	60	0	1	1	2	-86	99911	1	4	1596	1478	58,5,58,5
1526403357.093014889	249	40	60	0	1	1	2	-87	99912	1	4	1596	1478	58,5,58,5
1526403357.104725892	249	40	60	0	1	1	2	-87	99913	1	4	1596	1478	58,5,58,5
1526403357.117028837	249	40	60	0	1	1	2	-87	99915	1	4	1596	1478	58,5,58,5
1526403357.128221410	249	40	60	0	1	1	2	-87	99916	1	4	1596	1478	58,5,58,5
1526403357.140498186	249	40	60	0	1	1	2	-87	99918	1	4	1596	1478	58,5,58,5
1526403357.152112331	249	40	60	0	1	1	2	-87	99919	1	4	1596	1478	58,5,58,5
1526403357.163539572	249	40	60	0	1	1	2	-87	99920	1	4	1596	1478	58,5,58,5
1526403357.175299573	249	40	60	0	1	1	2	-87	99921	1	4	1596	1478	58,5,58,5
1526403357.187051992	249	40	60	0	1	1	2	-87	99922	1	4	1596	1478	58,5,58,5
1526403357.198841009	249	40	60	0	1	1	2	-86	99923	1	4	1596	1478	58,5,58,5
1526403357.210566840	249	40	60	0	1	1	2	-86	99924	1	4	1596	1478	58,5,58,5
1526403357.222793302	249	40	60	0	1	1	2	-86	99925	1	4	1596	1478	58,5,58,5
1526403357.234269029	249	40	60	0	1	1	2	-87	99926	1	4	1596	1478	58,5,58,5
1526403357.245754619	249	40	60	0	1	1	2	-87	99927	1	4	1596	1478	58,5,58,5
1526403357.258329352	249	40	60	0	1	1	2	-87	99928	1	4	1596	1478	58,5,58,5
1526403357.270386628	249	40	60	0	1	1	2	-87	99930	1	4	1596	1478	58,5,58,5
1526403357.282296678	249	40	60	0	1	1	2	-87	99932	1	4	1596	1478	58,5,58,5
1526403357.292875637	249	40	60	0	1	1	2	-86	99934	1	4	1596	1478	58,5,58,5
1526403357.304733497	249	40	60	0	1	1	2	-87	99935	1	4	1596	1478	58,5,58,5
1526403357.316856248	249	40	60	0	1	1	2	-87	99937	1	4	1596	1478	58,5,58,5
1526403357.328749633	249	40	60	0	1	1	2	-87	99939	1	4	1596	1478	58,5,58,5
1526403357.339978415	249	40	60	0	1	1	2	-86	99940	1	4	1596	1478	58,5,58,5
1526403357.351753015	249	40	60	0	1	1	2	-87	99941	1	4	1596	1478	58,5,58,5
1526403357.363553602	249	40	60	0	1	1	2	-86	99942	1	4	1596	1478	58,5,58,5
1526403357.375267547	249	40	60	0	1	1	2	-86	99943	1	4	1596	1478	58,5,58,5
1526403357.387422340	249	40	60	0	1	1	2	-87	99944	1	4	1596	1478	58,5,58,5
1526403357.398789411	249	40	60	0	1	1	2	-87	99945	1	4	1596	1478	58,5,58,5
1526403357.410549182	249	40	60	0	1	1	2	-87	99946	1	4	1596	1478	58,5,58,5
1526403357.422197410	249	40	60	0	1	1	2	-87	99947	1	4	1596	1478	58,5,58,5
1526403357.433973097	249	40	60	0	1	1	2	-87	99948	1	4	1596	1478	58,5,58,5
1526403357.445662381	249	40	60	0	1	1	2	-86	99949	1	4	1596	1478	58,5,58,5
1526403357.457499649	249	40	60	0	1	1	2	-86	99950	1	4	1596	1478	58,5,58,5
1526403357.470966698	249	40	60	0	1	1	2	-87	99952	1	4	1596	1478	58,5,58,5
1526403357.481013055	249	40	60	0	1	1	2	-86	99953	1	4	1596	1478	58,5,58,5
1526403357.492762108	249	40	60	0	1	1	2	-86	99954	1	4	1596	1478	58,5,58,5
1526403357.506489522	249	40	60	0	1	1	2	-87	99959	1	4	1596	1478	58,5,58,5
1526403357.516222427	249	40	60	0	1	1	2	-87	99960	1	4	1596	1478	58,5,58,5
1526403357.528036015	249	40	60	0	1	1	2	-86	99961	1	4	1596	1478	58,5,58,5
1526403357.539834031	249	40	60	0	1	1	2	-86	99962	1	4	1596	1478	58,5,58,5
1526403357.551670045	249	40	60	0	1	1	2	-86	99963	1	4	1596	1478	58,5,58,5
1526403357.563375311	249	40	60	0	1	1	2	-87	99964	1	4	1596	1478	58,5,58,5
1526403357.575080281	249	40	60	0	1	1	2	-87	99965	1	4	1596	1478	58,5,58,5
1526403357.586833435	249	40	60	0	1	1	2	-88	99966	1	4	1596	1478	58,5,58,5
1526403357.599141619	249	40	60	0	1	1	2	-87	99967	1	4	1596	1478	58,5,58,5
1526403357.610447344	249	40	60	0	1	1	2	-86	99968	1	4	1596	1478	58,5,58,5
1526403357.622124969	249	40	60	0	1	1	2	-87	99969	1	4	1596	1478	58,5,58,5
1526403357.633979742	249	40	60	0	1	1	2	-87	99970	1	4	1596	1478	58,5,58,5
1526403357.645936724	249	40	60	0	1	1	2	-87	99971	1	4	1596	1478	58,5,58,5
1526403357.657502538	249	40	60	0	1	1	2	-87	99972	1	4	1596	1478	58,5,58,5
1526403357.669759103	249	40	60	0	1	1	2	-87	99974	1	4	1596	1478	58,5,58,5
1526403357.681555953	249	40	60	0	1	1	2	-86	99975	1	4	1596	1478	58,5,58,5
1526403357.693008550	249	40	60	0	1	1	2	-87	99976	1	4	1596	1478	58,5,58,5
1526403357.704433511	249	40	60	0	1	1	2	-86	99977	1	4	1596	1478	58,5,58,5
1526403357.716470085	249	40	60	0	1	1	2	-87	99978	1	4	1596	1478	58,5,58,5
1526403357.727908302	249	40	60	0	1	1	2	-85	99979	1	4	1596	1478	58,5,58,5
1526403357.739801217	249	40	60	0	1	1	2	-87	99980	1	4	1596	1478	58,5,58,5
1526403357.751499073	249	40	60	0	1	1	2	-86	99981	1	4	1596	1478	58,5,58,5
1526403357.764287022	249	40	60	0	1	1	2	-86	99983	1	4	1596	1478	58,5,58,5
1526403357.777179165	249	40	60	0	1	1	2	-86	99988	1	4	1596	1478	58,5,58,5
