1532428856.899144487	197	40	48	0	2	0	2	-77	25381	4	0	1596	1478	78,78
1532428856.911016337	197	40	48	0	2	0	2	-78	25382	4	0	1596	1478	78,78
1532428856.922842716	197	40	48	0	2	0	2	-78	25383	4	0	1596	1478	78,78
1532428856.934610907	197	40	48	0	2	0	2	-78	25384	4	0	1596	1478	78,78
1532428856.946285498	197	40	48	0	2	0	2	-78	25385	4	0	1596	1478	78,78
1532428856.958599279	197	40	48	0	2	0	2	-78	25386	4	0	1596	1478	78,78
1532428856.969756334	197	40	48	0	2	0	2	-79	25387	4	0	1596	1478	78,78
1532428856.981639544	197	40	48	0	2	0	2	-78	25388	4	0	1596	1478	78,78
1532428856.993410064	197	40	48	0	2	0	2	-78	25389	4	0	1596	1478	78,78
1532428857.005198783	197	40	48	0	2	0	2	-78	25390	4	0	1596	1478	78,78
1532428857.016937920	197	40	48	0	2	0	2	-78	25391	4	0	1596	1478	78,78
1532428857.028583057	197	40	48	0	2	0	2	-78	25392	4	0	1596	1478	78,78
1532428857.040463278	197	40	48	0	2	0	2	-78	25393	4	0	1596	1478	78,78
1532428857.052108536	197	40	48	0	2	0	2	-78	25394	4	0	1596	1478	78,78
1532428857.063995999	197	40	48	0	2	0	2	-78	25395	4	0	1596	1478	78,78
1532428857.075724098	197	40	48	0	2	0	2	-79	25396	4	0	1596	1478	78,78
1532428857.087410870	197	40	48	0	2	0	2	-79	25397	4	0	1596	1478	78,78
1532428857.099263375	197	40	48	0	2	0	2	-78	25398	4	0	1596	1478	78,78
1532428857.110896683	197	40	48	0	2	0	2	-78	25399	4	0	1596	1478	78,78
1532428857.123264392	197	40	48	0	2	0	2	-79	25401	4	0	1596	1478	78,78
1532428857.134518736	197	40	48	0	2	0	2	-78	25402	4	0	1596	1478	78,78
1532428857.146296941	197	40	48	0	2	0	2	-78	25403	4	0	1596	1478	78,78
1532428857.158048242	197	40	48	0	2	0	2	-79	25404	4	0	1596	1478	78,78
1532428857.169853967	197	40	48	0	2	0	2	-79	25405	4	0	1596	1478	78,78
1532428857.181589786	197	40	48	0	2	0	2	-80	25406	4	0	1596	1478	78,78
1532428857.193351404	197	40	48	0	2	0	2	-79	25407	4	0	1596	1478	78,78
1532428857.205019355	197	40	48	0	2	0	2	-80	25408	4	0	1596	1478	78,78
1532428857.216862804	197	40	48	0	2	0	2	-80	25409	4	0	1596	1478	78,78
1532428857.228602972	197	40	48	0	2	0	2	-79	25410	4	0	1596	1478	78,78
1532428857.240370597	197	40	48	0	2	0	2	-80	25411	4	0	1596	1478	78,78
1532428857.252131269	197	40	48	0	2	0	2	-80	25412	4	0	1596	1478	78,78
1532428857.263940856	197	40	48	0	2	0	2	-80	25413	4	0	1596	1478	78,78
1532428857.275686531	197	40	48	0	2	0	2	-80	25414	4	0	1596	1478	78,78
1532428857.287816970	197	40	48	0	2	0	2	-80	25415	4	0	1596	1478	78,78
1532428857.299179302	197	40	48	0	2	0	2	-80	25416	4	0	1596	1478	78,78
1532428857.310936988	197	40	48	0	2	0	2	-80	25417	4	0	1596	1478	78,78
1532428857.322721860	197	40	48	0	2	0	2	-80	25418	4	0	1596	1478	78,78
1532428857.334490827	197	40	48	0	2	0	2	-80	25419	4	0	1596	1478	78,78
1532428857.346228368	197	40	48	0	2	0	2	-80	25420	4	0	1596	1478	78,78
1532428857.357920310	197	40	48	0	2	0	2	-80	25421	4	0	1596	1478	78,78
1532428857.369756441	197	40	48	0	2	0	2	-80	25422	4	0	1596	1478	78,78
1532428857.381502036	197	40	48	0	2	0	2	-80	25423	4	0	1596	1478	78,78
1532428857.393344698	197	40	48	0	2	0	2	-80	25424	4	0	1596	1478	78,78
1532428857.404937428	197	40	48	0	2	0	2	-80	25425	4	0	1596	1478	78,78
1532428857.416602506	197	40	48	0	2	0	2	-80	25426	4	0	1596	1478	78,78
1532428857.428356474	197	40	48	0	2	0	2	-79	25427	4	0	1596	1478	78,78
1532428857.440245644	197	40	48	0	2	0	2	-80	25428	4	0	1596	1478	78,78
1532428857.452507999	197	40	48	0	2	0	2	-79	25429	4	0	1596	1478	78,78
1532428857.463811474	197	40	48	0	2	0	2	-79	25430	4	0	1596	1478	78,78
1532428857.475598728	197	40	48	0	2	0	2	-79	25431	4	0	1596	1478	78,78
1532428857.487328146	197	40	48	0	2	0	2	-80	25432	4	0	1596	1478	78,78
1532428857.499118619	197	40	48	0	2	0	2	-79	25433	4	0	1596	1478	78,78
1532428857.510736156	197	40	48	0	2	0	2	-79	25434	4	0	1596	1478	78,78
1532428857.522535167	197	40	48	0	2	0	2	-79	25435	4	0	1596	1478	78,78
1532428857.534373533	197	40	48	0	2	0	2	-79	25436	4	0	1596	1478	78,78
1532428857.546148589	197	40	48	0	2	0	2	-79	25437	4	0	1596	1478	78,78
1532428857.557887788	197	40	48	0	2	0	2	-79	25438	4	0	1596	1478	78,78
1532428857.573720592	276	40	48	0	2	0	2	-79	25445	3	0	1596	1478	52,52
1532428857.581404941	276	40	48	0	2	0	2	-79	25446	3	0	1596	1478	52,52
1532428857.593116173	276	40	48	0	2	0	2	-79	25447	3	0	1596	1478	52,52
1532428857.604972246	276	40	48	0	2	0	2	-79	25448	3	0	1596	1478	52,52
1532428857.616785759	276	40	48	0	2	0	2	-79	25449	3	0	1596	1478	52,52
1532428857.628556318	276	40	48	0	2	0	2	-78	25450	3	0	1596	1478	52,52
1532428857.640301365	276	40	48	0	2	0	2	-78	25451	3	0	1596	1478	52,52
1532428857.652052972	276	40	48	0	2	0	2	-78	25452	3	0	1596	1478	52,52
1532428857.663621877	197	40	48	0	2	0	2	-79	25453	4	0	1596	1478	78,78
1532428857.675518724	197	40	48	0	2	0	2	-79	25454	4	0	1596	1478	78,78
1532428857.687183755	197	40	48	0	2	0	2	-79	25455	4	0	1596	1478	78,78
1532428857.699025738	197	40	48	0	2	0	2	-79	25456	4	0	1596	1478	78,78
1532428857.710778304	197	40	48	0	2	0	2	-79	25457	4	0	1596	1478	78,78
1532428857.722964196	197	40	48	0	2	0	2	-79	25458	4	0	1596	1478	78,78
1532428857.734312645	197	40	48	0	2	0	2	-80	25459	4	0	1596	1478	78,78
1532428857.746040137	197	40	48	0	2	0	2	-79	25460	4	0	1596	1478	78,78
1532428857.758194752	197	40	48	0	2	0	2	-80	25461	4	0	1596	1478	78,78
1532428857.770016737	197	40	48	0	2	0	2	-80	25463	4	0	1596	1478	78,78
1532428857.781285685	197	40	48	0	2	0	2	-80	25464	4	0	1596	1478	78,78
1532428857.794907119	276	40	48	0	2	0	2	-80	25465	3	0	1596	1478	52,52
1532428857.804847734	276	40	48	0	2	0	2	-81	25466	3	0	1596	1478	52,52
1532428857.816624347	276	40	48	0	2	0	2	-80	25467	3	0	1596	1478	52,52
1532428857.828354443	276	40	48	0	2	0	2	-80	25468	3	0	1596	1478	52,52
1532428857.840126875	276	40	48	0	2	0	2	-80	25469	3	0	1596	1478	52,52
1532428857.840663992	276	40	48	0	2	0	2	-80	25470	3	0	1596	1478	52,52
1532428857.851879477	276	40	48	0	2	0	2	-80	25471	3	0	1596	1478	52,52
1532428857.863742173	276	40	48	0	2	0	2	-80	25472	3	0	1596	1478	52,52
1532428857.875501832	276	40	48	0	2	0	2	-79	25473	3	0	1596	1478	52,52
1532428857.887202696	197	40	48	0	2	0	2	-79	25474	4	0	1596	1478	78,78
1532428857.898840024	197	40	48	0	2	0	2	-78	25475	4	0	1596	1478	78,78
1532428857.910630250	197	40	48	0	2	0	2	-79	25476	4	0	1596	1478	78,78
1532428857.922462306	197	40	48	0	2	0	2	-79	25477	4	0	1596	1478	78,78
1532428857.934229779	197	40	48	0	2	0	2	-79	25478	4	0	1596	1478	78,78
1532428857.946404443	197	40	48	0	2	0	2	-78	25479	4	0	1596	1478	78,78
1532428857.957748959	197	40	48	0	2	0	2	-78	25480	4	0	1596	1478	78,78
1532428857.969383870	197	40	48	0	2	0	2	-78	25481	4	0	1596	1478	78,78
1532428857.981290638	197	40	48	0	2	0	2	-78	25482	4	0	1596	1478	78,78
1532428857.993027213	197	40	48	0	2	0	2	-78	25483	4	0	1596	1478	78,78
1532428858.004778940	197	40	48	0	2	0	2	-78	25484	4	0	1596	1478	78,78
1532428858.016550783	197	40	48	0	2	0	2	-78	25485	4	0	1596	1478	78,78
1532428858.028308029	197	40	48	0	2	0	2	-78	25486	4	0	1596	1478	78,78
1532428858.040791560	197	40	48	0	2	0	2	-78	25487	4	0	1596	1478	78,78
1532428858.051811877	197	40	48	0	2	0	2	-78	25488	4	0	1596	1478	78,78
1532428858.063567961	197	40	48	0	2	0	2	-78	25489	4	0	1596	1478	78,78
1532428858.075331409	197	40	48	0	2	0	2	-78	25490	4	0	1596	1478	78,78
1532428858.087138956	197	40	48	0	2	0	2	-78	25491	4	0	1596	1478	78,78
1532428858.098756053	197	40	48	0	2	0	2	-77	25492	4	0	1596	1478	78,78
1532428858.110847473	197	40	48	0	2	0	2	-78	25494	4	0	1596	1478	78,78
1532428858.122383143	197	40	48	0	2	0	2	-77	25495	4	0	1596	1478	78,78
1532428858.134056735	197	40	48	0	2	0	2	-77	25496	4	0	1596	1478	78,78
1532428858.146053377	197	40	48	0	2	0	2	-77	25498	4	0	1596	1478	78,78
1532428858.157641532	197	40	48	0	2	0	2	-77	25499	4	0	1596	1478	78,78
1532428858.169261033	197	40	48	0	2	0	2	-77	25500	4	0	1596	1478	78,78
1532428858.181097584	197	40	48	0	2	0	2	-77	25501	4	0	1596	1478	78,78
1532428858.192884624	197	40	48	0	2	0	2	-77	25502	4	0	1596	1478	78,78
1532428858.204634164	197	40	48	0	2	0	2	-76	25503	4	0	1596	1478	78,78
1532428858.216480036	197	40	48	0	2	0	2	-76	25504	4	0	1596	1478	78,78
1532428858.228220616	197	40	48	0	2	0	2	-77	25505	4	0	1596	1478	78,78
1532428858.239989500	197	40	48	0	2	0	2	-77	25506	4	0	1596	1478	78,78
1532428858.251730756	197	40	48	0	2	0	2	-77	25507	4	0	1596	1478	78,78
1532428858.263528847	197	40	48	0	2	0	2	-77	25508	4	0	1596	1478	78,78
1532428858.275749641	197	40	48	0	2	0	2	-78	25510	4	0	1596	1478	78,78
1532428858.287054285	197	40	48	0	2	0	2	-78	25511	4	0	1596	1478	78,78
1532428858.298780854	197	40	48	0	2	0	2	-78	25512	4	0	1596	1478	78,78
1532428858.310558738	197	40	48	0	2	0	2	-77	25513	4	0	1596	1478	78,78
1532428858.322309983	197	40	48	0	2	0	2	-78	25514	4	0	1596	1478	78,78
1532428858.334049567	197	40	48	0	2	0	2	-78	25515	4	0	1596	1478	78,78
